block_type,task_dir,branch_dirs,grid_size,signal_strength,pos_mode,seed,best_acc,last_acc,param_count,elapsed_sec,skipped,skip_reason
mamba,vertical,anti_diag,24,single_pixel,xy_learned,0,0.5087890625,0.482421875,72066,18.861053705215454,False,
mamba,vertical,anti_diag,24,single_pixel,xy_learned,1,0.494140625,0.4873046875,72066,18.679571628570557,False,
mamba,vertical,anti_diag,24,single_pixel,xy_learned,2,0.4951171875,0.486328125,72066,18.81781029701233,False,
mamba,vertical,anti_diag,32,single_patch,none,0,0.5107421875,0.4951171875,68994,32.40408515930176,False,
mamba,vertical,anti_diag,32,single_patch,none,1,0.521484375,0.521484375,68994,32.569491147994995,False,
mamba,vertical,anti_diag,32,single_patch,none,2,0.52734375,0.505859375,68994,32.53766989707947,False,
mamba,vertical,anti_diag,32,single_patch,xy_learned,0,0.5126953125,0.4833984375,73090,32.30021548271179,False,
mamba,vertical,anti_diag,32,single_patch,xy_learned,1,0.4931640625,0.4931640625,73090,33.02910804748535,False,
mamba,vertical,anti_diag,32,single_patch,xy_learned,2,0.546875,0.5224609375,73090,34.80624747276306,False,
mamba,vertical,anti_diag,32,single_pixel,none,0,0.509765625,0.509765625,68994,32.691967248916626,False,
mamba,vertical,anti_diag,32,single_pixel,none,1,0.5029296875,0.501953125,68994,32.89593815803528,False,
mamba,vertical,anti_diag,32,single_pixel,none,2,0.513671875,0.5107421875,68994,32.98174738883972,False,
mamba,vertical,anti_diag,32,single_pixel,xy_learned,0,0.494140625,0.46484375,73090,32.81284832954407,False,
mamba,vertical,anti_diag,32,single_pixel,xy_learned,1,0.5068359375,0.4794921875,73090,32.99493193626404,False,
mamba,vertical,anti_diag,32,single_pixel,xy_learned,2,0.5146484375,0.513671875,73090,32.844807147979736,False,
mamba,horizontal,row,8,single_patch,none,0,1.0,1.0,68994,5.63601279258728,False,
mamba,horizontal,row,8,single_patch,none,1,1.0,1.0,68994,5.6265223026275635,False,
mamba,horizontal,row,8,single_patch,none,2,1.0,1.0,68994,5.844628095626831,False,
mamba,horizontal,row,8,single_patch,xy_learned,0,1.0,1.0,70018,5.77410626411438,False,
mamba,horizontal,row,8,single_patch,xy_learned,1,1.0,1.0,70018,6.152939558029175,False,
mamba,horizontal,row,8,single_patch,xy_learned,2,1.0,1.0,70018,6.053835153579712,False,
mamba,horizontal,row,8,single_pixel,none,0,0.5341796875,0.52734375,68994,6.81047511100769,False,
mamba,horizontal,row,8,single_pixel,none,1,0.509765625,0.505859375,68994,7.167308568954468,False,
mamba,horizontal,row,8,single_pixel,none,2,0.5224609375,0.515625,68994,6.696369409561157,False,
mamba,horizontal,row,8,single_pixel,xy_learned,0,0.529296875,0.5185546875,70018,6.3787477016448975,False,
mamba,horizontal,row,8,single_pixel,xy_learned,1,0.5224609375,0.48828125,70018,6.301901578903198,False,
mamba,horizontal,row,8,single_pixel,xy_learned,2,0.5244140625,0.51171875,70018,6.333679437637329,False,
mamba,horizontal,row,16,single_patch,none,0,1.0,1.0,68994,9.843257188796997,False,
mamba,horizontal,row,16,single_patch,none,1,1.0,1.0,68994,10.512716293334961,False,
mamba,horizontal,row,16,single_patch,none,2,0.9990234375,0.9990234375,68994,10.290192365646362,False,
mamba,horizontal,row,16,single_patch,xy_learned,0,1.0,1.0,71042,9.270232200622559,False,
mamba,horizontal,row,16,single_patch,xy_learned,1,1.0,1.0,71042,9.345797061920166,False,
mamba,horizontal,row,16,single_patch,xy_learned,2,1.0,1.0,71042,9.231428861618042,False,
mamba,horizontal,row,16,single_pixel,none,0,0.501953125,0.48828125,68994,9.591513633728027,False,
mamba,horizontal,row,16,single_pixel,none,1,0.4814453125,0.4814453125,68994,9.440850734710693,False,
mamba,horizontal,row,16,single_pixel,none,2,0.5166015625,0.4921875,68994,9.53080129623413,False,
mamba,horizontal,row,16,single_pixel,xy_learned,0,0.4970703125,0.48046875,71042,9.739132165908813,False,
mamba,horizontal,row,16,single_pixel,xy_learned,1,0.478515625,0.478515625,71042,9.482784986495972,False,
mamba,horizontal,row,16,single_pixel,xy_learned,2,0.501953125,0.4765625,71042,9.54748249053955,False,
mamba,horizontal,row,24,single_patch,none,0,1.0,1.0,68994,18.117700338363647,False,
mamba,horizontal,row,24,single_patch,none,1,1.0,1.0,68994,18.252049684524536,False,
mamba,horizontal,row,24,single_patch,none,2,1.0,1.0,68994,17.94755458831787,False,
mamba,horizontal,row,24,single_patch,xy_learned,0,1.0,1.0,72066,18.331855297088623,False,
